Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*TVF	*SIL	*CXF	*MAN	*CHN	*FAF	*TVN	*MAF	*CHF	*NON	*FAN	*OLN	
43081.45	43081450	43082.05	43082050	0.6	600															
43137.17	43137170	43137.77	43137770	0.6	600															
43444.08	43444080	43444.89	43444890	0.81	810															
43466.39	43466390	43467.4	43467400	1.01	1010															
43523.03	43523030	43523.66	43523660	0.63	630															
43619.12	43619120	43619.72	43619720	0.6	600															
43702.65	43702650	43703.27	43703270	0.62	620															
43710.95	43710950	43711.55	43711550	0.6	600															
43840.72	43840720	43841.33	43841330	0.61	610															
43845.44	43845440	43846.28	43846280	0.84	840															
43951.73	43951730	43952.54	43952540	0.81	810															
44015.77	44015770	44016.37	44016370	0.6	600															
44054.18	44054180	44054.98	44054980	0.8	800															
44247.83	44247830	44248.43	44248430	0.6	600															
44414.68	44414680	44415.28	44415280	0.6	600															
44419.15	44419150	44419.95	44419950	0.8	800															
44803.17	44803170	44803.77	44803770	0.6	600															
44825.84	44825840	44826.61	44826610	0.77	770															
44966.7	44966700	44967.3	44967300	0.6	600															
44970.44	44970440	44971.24	44971240	0.8	800															
45015.57	45015570	45016.17	45016170	0.6	600															
45042.1	45042100	45042.86	45042860	0.76	760															
45052.99	45052990	45053.96	45053960	0.97	970															
45079.74	45079740	45080.36	45080360	0.62	620															
45082.5	45082500	45083.3	45083300	0.8	800															
45105.34	45105340	45105.94	45105940	0.6	600															
45162.21	45162210	45162.81	45162810	0.6	600															
45481.69	45481690	45482.29	45482290	0.6	600															
45496.57	45496570	45497.17	45497170	0.6	600															
45711.15	45711150	45711.75	45711750	0.6	600															
45744.01	45744010	45744.61	45744610	0.6	600															
45769.99	45769990	45770.64	45770640	0.65	650															
45819.91	45819910	45821.18	45821180	1.27	1270															
45828.51	45828510	45829.11	45829110	0.6	600															
45875.05	45875050	45875.73	45875730	0.68	680															
46127.87	46127870	46128.47	46128470	0.6	600															
46137.27	46137270	46137.88	46137880	0.61	610															
46215.55	46215550	46216.56	46216560	1.01	1010															
46226.43	46226430	46227.03	46227030	0.6	600															
46310.48	46310480	46311.09	46311090	0.61	610															
46329.08	46329080	46330.05	46330050	0.97	970															
46645.23	46645230	46646.03	46646030	0.8	800															
46767.67	46767670	46769.23	46769230	1.56	1560															
46828.62	46828620	46829.51	46829510	0.89	890															
46842.34	46842340	46842.94	46842940	0.6	600															
46953.99	46953990	46954.59	46954590	0.6	600															
46973.62	46973620	46974.22	46974220	0.6	600															
46981.8	46981800	46982.94	46982940	1.14	1140															
47051.12	47051120	47051.73	47051730	0.61	610															
47295.55	47295550	47296.35	47296350	0.8	800															
47445.66	47445660	47446.27	47446270	0.61	610															
47452.27	47452270	47453.36	47453360	1.09	1090															
47552.44	47552440	47553.46	47553460	1.02	1020															
47707.64	47707640	47708.44	47708440	0.8	800															
47714.49	47714490	47715.09	47715090	0.6	600															
48944.94	48944940	48945.74	48945740	0.8	800															
49424.64	49424640	49425.44	49425440	0.8	800															
49426.5	49426500	49427.3	49427300	0.8	800															
49539.2	49539200	49539.8	49539800	0.6	600															
49744.24	49744240	49744.84	49744840	0.6	600															
49803.09	49803090	49805.26	49805260	2.17	2170															
49909.51	49909510	49910.11	49910110	0.6	600															
49969.74	49969740	49970.34	49970340	0.6	600															
50234.51	50234510	50235.11	50235110	0.6	600															
50255.66	50255660	50256.67	50256670	1.01	1010															
50325.11	50325110	50325.73	50325730	0.62	620															
50338.64	50338640	50339.24	50339240	0.6	600															
50346.63	50346630	50347.67	50347670	1.04	1040															
50380.78	50380780	50382.2	50382200	1.42	1420															
50443.62	50443620	50444.22	50444220	0.6	600															
50460.36	50460360	50461.31	50461310	0.95	950															
50463.85	50463850	50464.45	50464450	0.6	600															
50515.52	50515520	50516.32	50516320	0.8	800															
50533.35	50533350	50534.16	50534160	0.81	810															
50650.62	50650620	50651.22	50651220	0.6	600															
50705.94	50705940	50706.65	50706650	0.71	710															
50708.75	50708750	50709.35	50709350	0.6	600															
50825.27	50825270	50825.87	50825870	0.6	600															
50840.15	50840150	50840.75	50840750	0.6	600															
50918.82	50918820	50919.63	50919630	0.81	810															
51019.38	51019380	51019.98	51019980	0.6	600															
51073.37	51073370	51074.77	51074770	1.4	1400															
51093.74	51093740	51094.54	51094540	0.8	800															
51095.17	51095170	51096.4	51096400	1.23	1230															
51098.61	51098610	51099.21	51099210	0.6	600															
51115.91	51115910	51116.92	51116920	1.01	1010															
51117.72	51117720	51118.73	51118730	1.01	1010															
51133.7	51133700	51134.39	51134390	0.69	690															
51135.19	51135190	51135.84	51135840	0.65	650															
51382.17	51382170	51382.77	51382770	0.6	600															
51432.95	51432950	51434.16	51434160	1.21	1210															
51566.86	51566860	51567.86	51567860	1.0	1000															
51926.02	51926020	51926.97	51926970	0.95	950															
52066.0	52066000	52066.88	52066880	0.88	880															
52070.68	52070680	52071.3	52071300	0.62	620															
52358.75	52358750	52359.35	52359350	0.6	600															
52560.65	52560650	52561.25	52561250	0.6	600															
54373.86	54373860	54374.66	54374660	0.8	800															
54432.85	54432850	54433.48	54433480	0.63	630															
54434.37	54434370	54435.04	54435040	0.67	670															
54457.9	54457900	54458.62	54458620	0.72	720															
54508.69	54508690	54509.29	54509290	0.6	600															
54552.27	54552270	54552.89	54552890	0.62	620															
54666.26	54666260	54666.96	54666960	0.7	700															
54714.71	54714710	54715.31	54715310	0.6	600															
54874.02	54874020	54874.83	54874830	0.81	810															
54912.32	54912320	54913.14	54913140	0.82	820															
54915.94	54915940	54916.54	54916540	0.6	600															
54920.79	54920790	54921.78	54921780	0.99	990															
55296.01	55296010	55296.81	55296810	0.8	800															
55333.78	55333780	55334.81	55334810	1.03	1030															
55728.11	55728110	55728.91	55728910	0.8	800															
56591.36	56591360	56592.16	56592160	0.8	800															
135.84	135840	136.73	136730	0.89	890															
181.86	181860	182.88	182880	1.02	1020															
184.77	184770	186.59	186590	1.82	1820															
189.19	189190	190.54	190540	1.35	1350															
192.03	192030	192.84	192840	0.81	810															
205.2	205200	206.1	206100	0.9	900															
219.89	219890	220.69	220690	0.8	800															
283.12	283120	283.94	283940	0.82	820															
364.54	364540	365.34	365340	0.8	800															
531.4	531400	532.2	532200	0.8	800															
748.89	748890	749.87	749870	0.98	980															
780.87	780870	781.78	781780	0.91	910															
818.9	818900	819.7	819700	0.8	800															
841.62	841620	842.43	842430	0.81	810															
1058.16	1058160	1059.42	1059420	1.26	1260															
1072.43	1072430	1073.35	1073350	0.92	920															
1082.58	1082580	1083.38	1083380	0.8	800															
1111.46	1111460	1112.26	1112260	0.8	800															
1114.26	1114260	1115.06	1115060	0.8	800															
1128.9	1128900	1129.7	1129700	0.8	800															
2535.93	2535930	2537.4	2537400	1.47	1470															
2614.73	2614730	2615.54	2615540	0.81	810															
2633.72	2633720	2634.64	2634640	0.92	920															
2690.1	2690100	2695.2	2695200	5.1	5100															
2709.0	2709000	2709.8	2709800	0.8	800															
2721.21	2721210	2722.01	2722010	0.8	800															
2781.44	2781440	2782.85	2782850	1.41	1410															
2786.93	2786930	2787.88	2787880	0.95	950															
2802.54	2802540	2804.26	2804260	1.72	1720															
2821.23	2821230	2823.85	2823850	2.62	2620															
2825.12	2825120	2825.92	2825920	0.8	800															
2833.41	2833410	2834.21	2834210	0.8	800															
2862.74	2862740	2863.54	2863540	0.8	800															
2877.99	2877990	2879.63	2879630	1.64	1640															
2886.94	2886940	2887.79	2887790	0.85	850															
2898.05	2898050	2899.13	2899130	1.08	1080															
2937.72	2937720	2938.52	2938520	0.8	800															
2942.57	2942570	2943.37	2943370	0.8	800															
3154.98	3154980	3156.15	3156150	1.17	1170															
3188.86	3188860	3190.03	3190030	1.17	1170															
3202.73	3202730	3203.53	3203530	0.8	800															
3211.37	3211370	3212.98	3212980	1.61	1610															
3244.02	3244020	3244.82	3244820	0.8	800															
3261.59	3261590	3262.41	3262410	0.82	820															
3280.5	3280500	3281.36	3281360	0.86	860															
3300.4	3300400	3301.2	3301200	0.8	800															
3346.44	3346440	3347.24	3347240	0.8	800															
3416.74	3416740	3417.54	3417540	0.8	800															
3426.44	3426440	3428.47	3428470	2.03	2030															
3432.15	3432150	3433.26	3433260	1.11	1110															
3478.3	3478300	3479.88	3479880	1.58	1580															
3493.34	3493340	3494.15	3494150	0.81	810															
3500.09	3500090	3501.08	3501080	0.99	990															
3573.25	3573250	3574.05	3574050	0.8	800															
3682.34	3682340	3683.51	3683510	1.17	1170															
3816.78	3816780	3817.58	3817580	0.8	800															
4037.11	4037110	4037.91	4037910	0.8	800															
4042.94	4042940	4044.2	4044200	1.26	1260															
4074.84	4074840	4075.64	4075640	0.8	800															
4094.48	4094480	4095.7	4095700	1.22	1220															
4114.52	4114520	4115.49	4115490	0.97	970															
4136.96	4136960	4137.77	4137770	0.81	810															
4268.38	4268380	4269.41	4269410	1.03	1030															
4493.29	4493290	4494.12	4494120	0.83	830															
4561.85	4561850	4563.18	4563180	1.33	1330															
4608.1	4608100	4608.91	4608910	0.81	810															
4644.41	4644410	4645.34	4645340	0.93	930															
4656.2	4656200	4657.0	4657000	0.8	800															
4676.59	4676590	4677.49	4677490	0.9	900															
4712.63	4712630	4713.79	4713790	1.16	1160															
4871.35	4871350	4872.15	4872150	0.8	800															
4966.36	4966360	4967.32	4967320	0.96	960															
5060.84	5060840	5062.43	5062430	1.59	1590															
5087.87	5087870	5088.68	5088680	0.81	810															
7026.94	7026940	7027.74	7027740	0.8	800															
7256.08	7256080	7257.04	7257040	0.96	960															
7273.96	7273960	7275.63	7275630	1.67	1670															
7306.42	7306420	7307.22	7307220	0.8	800															
7324.03	7324030	7326.4	7326400	2.37	2370															
7345.8	7345800	7346.61	7346610	0.81	810															
7360.59	7360590	7361.39	7361390	0.8	800															
7417.7	7417700	7418.5	7418500	0.8	800															
7439.06	7439060	7439.86	7439860	0.8	800															
7442.62	7442620	7445.17	7445170	2.55	2550															
7451.54	7451540	7453.25	7453250	1.71	1710															
7456.02	7456020	7457.82	7457820	1.8	1800															
7465.08	7465080	7465.91	7465910	0.83	830															
7466.73	7466730	7468.59	7468590	1.86	1860															
7469.46	7469460	7470.12	7470120	0.66	660															
7470.93	7470930	7472.24	7472240	1.31	1310															
7478.74	7478740	7480.57	7480570	1.83	1830															
7481.6	7481600	7482.4	7482400	0.8	800															
7524.87	7524870	7525.72	7525720	0.85	850															
7574.51	7574510	7575.31	7575310	0.8	800															
7593.14	7593140	7593.94	7593940	0.8	800															
7595.27	7595270	7596.08	7596080	0.81	810															
7604.67	7604670	7605.48	7605480	0.81	810															
7623.07	7623070	7625.57	7625570	2.5	2500															
7626.49	7626490	7628.67	7628670	2.18	2180															
7629.47	7629470	7630.28	7630280	0.81	810															
7631.61	7631610	7633.01	7633010	1.4	1400															
7634.82	7634820	7635.62	7635620	0.8	800															
7640.76	7640760	7641.56	7641560	0.8	800															
7649.16	7649160	7649.98	7649980	0.82	820															
7664.72	7664720	7665.56	7665560	0.84	840															
7668.0	7668000	7671.65	7671650	3.65	3650															
7673.68	7673680	7674.59	7674590	0.91	910															
7678.6	7678600	7679.4	7679400	0.8	800															
7732.38	7732380	7733.51	7733510	1.13	1130															
7769.34	7769340	7770.18	7770180	0.84	840															
7775.97	7775970	7776.77	7776770	0.8	800															
7812.16	7812160	7813.19	7813190	1.03	1030															
7817.16	7817160	7818.08	7818080	0.92	920															
7916.0	7916000	7916.6	7916600	0.6	600															
7922.17	7922170	7923.0	7923000	0.83	830															
7937.17	7937170	7937.99	7937990	0.82	820															
7962.12	7962120	7962.93	7962930	0.81	810															
8181.58	8181580	8182.38	8182380	0.8	800															
8274.37	8274370	8276.92	8276920	2.55	2550															
8281.52	8281520	8282.64	8282640	1.12	1120															
8303.32	8303320	8304.12	8304120	0.8	800															
8305.03	8305030	8305.94	8305940	0.91	910															
8308.22	8308220	8309.44	8309440	1.22	1220															
8496.99	8496990	8497.83	8497830	0.84	840															
8533.22	8533220	8534.03	8534030	0.81	810															
8779.93	8779930	8780.73	8780730	0.8	800															
8826.92	8826920	8827.73	8827730	0.81	810															
9279.38	9279380	9280.51	9280510	1.13	1130															
10218.5	10218500	10219.49	10219490	0.99	990															
10263.98	10263980	10264.58	10264580	0.6	600															
10616.05	10616050	10616.85	10616850	0.8	800															
10662.72	10662720	10663.72	10663720	1.0	1000															
10700.75	10700750	10701.63	10701630	0.88	880															
10755.37	10755370	10756.17	10756170	0.8	800															
10793.75	10793750	10794.68	10794680	0.93	930															
10838.67	10838670	10839.47	10839470	0.8	800															
11056.35	11056350	11057.61	11057610	1.26	1260															
11376.51	11376510	11377.32	11377320	0.81	810															
11426.27	11426270	11430.53	11430530	4.26	4260															
11435.18	11435180	11446.08	11446080	10.9	10900															
11446.88	11446880	11448.1	11448100	1.22	1220															
11449.79	11449790	11450.79	11450790	1.0	1000															
11457.95	11457950	11459.02	11459020	1.07	1070															
11468.76	11468760	11469.56	11469560	0.8	800															
11478.01	11478010	11478.84	11478840	0.83	830															
11511.44	11511440	11512.24	11512240	0.8	800															
11514.57	11514570	11517.42	11517420	2.85	2850															
11531.65	11531650	11532.45	11532450	0.8	800															
11602.58	11602580	11603.38	11603380	0.8	800															
11605.24	11605240	11606.04	11606040	0.8	800															
11622.27	11622270	11623.39	11623390	1.12	1120															
11640.62	11640620	11641.42	11641420	0.8	800															
