Notes/ other		00:16:18.000	978.0	00:16:18.480	978.48	00:00:00.480	0.48	active alert
Notes/ other		00:16:18.480	978.48	00:16:19.000	979.0	00:00:00.520	0.52	active alert
Notes/ other		00:16:19.010	979.01	00:16:19.490	979.49	00:00:00.480	0.48	active alert
Notes/ other		00:16:19.490	979.49	00:16:19.985	979.985	00:00:00.495	0.495	active alert
Notes/ other		00:16:19.985	979.985	00:16:20.505	980.505	00:00:00.520	0.52	active alert
Notes/ other		00:16:20.510	980.51	00:16:20.990	980.99	00:00:00.480	0.48	active alert
Notes/ other		00:16:21.010	981.01	00:16:21.500	981.5	00:00:00.490	0.49	active alert
Notes/ other		00:16:21.515	981.515	00:16:22.015	982.015	00:00:00.500	0.5	active alert
Notes/ other		00:16:22.015	982.015	00:16:22.495	982.495	00:00:00.480	0.48	active alert
Notes/ other		00:16:22.505	982.505	00:16:23.005	983.005	00:00:00.500	0.5	active alert
Notes/ other		00:16:23.015	983.015	00:16:23.480	983.48	00:00:00.465	0.465	active alert
Notes/ other		00:16:23.480	983.48	00:16:24.005	984.005	00:00:00.525	0.525	active alert
Notes/ other		00:16:24.005	984.005	00:16:24.505	984.505	00:00:00.500	0.5	active alert
Notes/ other		00:16:24.505	984.505	00:16:25.015	985.015	00:00:00.510	0.51	active alert
Notes/ other		00:16:25.020	985.02	00:16:25.470	985.47	00:00:00.450	0.45	active alert
Notes/ other		00:16:25.470	985.47	00:16:26.010	986.01	00:00:00.540	0.54	active alert
Notes/ other		00:16:26.020	986.02	00:16:26.510	986.51	00:00:00.490	0.49	active alert
Notes/ other		00:16:26.525	986.525	00:16:27.005	987.005	00:00:00.480	0.48	active alert
Notes/ other		00:16:27.015	987.015	00:16:27.500	987.5	00:00:00.485	0.485	active alert
Notes/ other		00:16:27.500	987.5	00:16:28.000	988.0	00:00:00.500	0.5	active alert
Notes/ other		00:16:28.000	988.0	00:16:28.480	988.48	00:00:00.480	0.48	active alert
Notes/ other		00:16:28.480	988.48	00:16:29.005	989.005	00:00:00.525	0.525	active alert
Notes/ other		00:16:29.005	989.005	00:16:29.505	989.505	00:00:00.500	0.5	active alert
Notes/ other		00:16:29.515	989.515	00:16:29.970	989.97	00:00:00.455	0.455	active alert
Notes/ other		00:16:29.970	989.97	00:16:30.500	990.5	00:00:00.530	0.53	active alert
Notes/ other		00:16:30.505	990.505	00:16:31.005	991.005	00:00:00.500	0.5	active alert
Notes/ other		00:16:31.005	991.005	00:16:31.505	991.505	00:00:00.500	0.5	active alert
Notes/ other		00:16:31.515	991.515	00:16:32.000	992.0	00:00:00.485	0.485	active alert
Notes/ other		00:16:32.005	992.005	00:16:32.525	992.525	00:00:00.520	0.52	active alert
Notes/ other		00:16:32.535	992.535	00:16:33.015	993.015	00:00:00.480	0.48	active alert
Notes/ other		00:16:33.020	993.02	00:16:33.510	993.51	00:00:00.490	0.49	active alert
Notes/ other		00:16:33.525	993.525	00:16:34.005	994.005	00:00:00.480	0.48	active alert
Notes/ other		00:16:34.005	994.005	00:16:34.510	994.51	00:00:00.505	0.505	active alert
Notes/ other		00:16:34.510	994.51	00:16:35.000	995.0	00:00:00.490	0.49	active alert
Notes/ other		00:16:35.005	995.005	00:16:35.485	995.485	00:00:00.480	0.48	active alert
Notes/ other		00:16:35.485	995.485	00:16:36.005	996.005	00:00:00.520	0.52	active alert
Notes/ other		00:16:36.005	996.005	00:16:36.490	996.49	00:00:00.485	0.485	active alert
Notes/ other		00:16:36.490	996.49	00:16:37.000	997.0	00:00:00.510	0.51	active alert
Notes/ other		00:16:37.015	997.015	00:16:37.500	997.5	00:00:00.485	0.485	active alert
Notes/ other		00:16:37.500	997.5	00:16:38.000	998.0	00:00:00.500	0.5	active alert
Notes/ other		00:16:38.020	998.02	00:16:38.510	998.51	00:00:00.490	0.49	active alert
Notes/ other		00:16:38.515	998.515	00:16:39.005	999.005	00:00:00.490	0.49	active alert
Notes/ other		00:16:39.010	999.01	00:16:39.510	999.51	00:00:00.500	0.5	active alert
Notes/ other		00:16:39.510	999.51	00:16:40.000	1000.0	00:00:00.490	0.49	active alert
Notes/ other		00:16:40.015	1000.015	00:16:40.505	1000.505	00:00:00.490	0.49	active alert
Notes/ other		00:16:40.505	1000.505	00:16:41.005	1001.005	00:00:00.500	0.5	active alert
Notes/ other		00:16:41.005	1001.005	00:16:41.505	1001.505	00:00:00.500	0.5	active alert
Notes/ other		00:16:41.515	1001.515	00:16:42.000	1002.0	00:00:00.485	0.485	active alert
Notes/ other		00:16:42.000	1002.0	00:16:42.510	1002.51	00:00:00.510	0.51	active alert
Notes/ other		00:16:42.525	1002.525	00:16:43.005	1003.005	00:00:00.480	0.48	active alert
Notes/ other		00:16:43.005	1003.005	00:16:43.510	1003.51	00:00:00.505	0.505	active alert
Notes/ other		00:16:43.510	1003.51	00:16:44.000	1004.0	00:00:00.490	0.49	active alert
Notes/ other		00:16:44.015	1004.015	00:16:44.515	1004.515	00:00:00.500	0.5	active alert
Notes/ other		00:16:44.525	1004.525	00:16:45.005	1005.005	00:00:00.480	0.48	active alert
Notes/ other		00:16:45.005	1005.005	00:16:45.505	1005.505	00:00:00.500	0.5	active alert
Notes/ other		00:16:45.505	1005.505	00:16:46.005	1006.005	00:00:00.500	0.5	active alert
Notes/ other		00:16:46.005	1006.005	00:16:46.515	1006.515	00:00:00.510	0.51	active alert
Notes/ other		00:16:46.520	1006.52	00:16:47.000	1007.0	00:00:00.480	0.48	active alert
Notes/ other		00:16:47.010	1007.01	00:16:47.500	1007.5	00:00:00.490	0.49	active alert
Notes/ other		00:16:47.505	1007.505	00:16:48.005	1008.005	00:00:00.500	0.5	active alert
Notes/ other		00:16:48.005	1008.005	00:16:48.505	1008.505	00:00:00.500	0.5	active alert
Notes/ other		00:16:48.505	1008.505	00:16:48.985	1008.985	00:00:00.480	0.48	active alert
Notes/ other		00:16:48.985	1008.985	00:16:49.480	1009.48	00:00:00.495	0.495	active alert
Notes/ other		00:16:49.480	1009.48	00:16:49.990	1009.99	00:00:00.510	0.51	active alert
Notes/ other		00:16:49.995	1009.995	00:16:50.505	1010.505	00:00:00.510	0.51	active alert
Notes/ other		00:16:50.525	1010.525	00:16:50.975	1010.975	00:00:00.450	0.45	active alert
Notes/ other		00:16:50.975	1010.975	00:16:51.505	1011.505	00:00:00.530	0.53	active alert
Notes/ other		00:16:51.510	1011.51	00:16:52.000	1012.0	00:00:00.490	0.49	active alert
Notes/ other		00:16:52.005	1012.005	00:16:52.505	1012.505	00:00:00.500	0.5	active alert
Notes/ other		00:16:52.515	1012.515	00:16:53.000	1013.0	00:00:00.485	0.485	active alert
Notes/ other		00:16:53.000	1013.0	00:16:53.520	1013.52	00:00:00.520	0.52	active alert
Notes/ other		00:16:53.520	1013.52	00:16:54.010	1014.01	00:00:00.490	0.49	active alert
Notes/ other		00:16:54.025	1014.025	00:16:54.510	1014.51	00:00:00.485	0.485	active alert
Notes/ other		00:16:54.510	1014.51	00:16:55.000	1015.0	00:00:00.490	0.49	active alert
Notes/ other		00:16:55.002	1015.002	00:16:55.502	1015.502	00:00:00.500	0.5	active alert
Notes/ other		00:16:55.512	1015.512	00:16:56.012	1016.012	00:00:00.500	0.5	active alert
Notes/ other		00:16:56.022	1016.022	00:16:56.502	1016.502	00:00:00.480	0.48	active alert
