Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*SIL	*TVF	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*NON	*CHF	*FAN	*OLN	
10009.91	10009910	10010.91	10010910	1.0	1000															
10014.62	10014620	10015.99	10015990	1.37	1370															
10027.41	10027410	10029.2	10029200	1.79	1790															
10032.56	10032560	10033.79	10033790	1.23	1230															
10035.79	10035790	10036.81	10036810	1.02	1020															
10037.97	10037970	10040.09	10040090	2.12	2120															
10053.1	10053100	10053.74	10053740	0.64	640															
10074.46	10074460	10075.95	10075950	1.49	1490															
10120.48	10120480	10121.72	10121720	1.24	1240															
10128.97	10128970	10129.93	10129930	0.96	960															
10151.3	10151300	10152.45	10152450	1.15	1150															
10182.09	10182090	10183.77	10183770	1.68	1680															
10219.73	10219730	10220.76	10220760	1.03	1030															
10230.15	10230150	10231.94	10231940	1.79	1790															
10232.96	10232960	10233.64	10233640	0.68	680															
10242.03	10242030	10242.63	10242630	0.6	600															
10315.77	10315770	10316.77	10316770	1.0	1000															
10347.52	10347520	10348.52	10348520	1.0	1000															
10366.37	10366370	10367.37	10367370	1.0	1000															
10367.37	10367370	10368.07	10368070	0.7	700															
10379.33	10379330	10380.33	10380330	1.0	1000															
10390.51	10390510	10391.66	10391660	1.15	1150															
10409.41	10409410	10410.22	10410220	0.81	810															
10419.11	10419110	10420.95	10420950	1.84	1840															
10429.83	10429830	10431.04	10431040	1.21	1210															
10432.04	10432040	10432.64	10432640	0.6	600															
10442.64	10442640	10443.69	10443690	1.05	1050															
10456.55	10456550	10457.8	10457800	1.25	1250															
10471.23	10471230	10472.55	10472550	1.32	1320															
10479.92	10479920	10480.93	10480930	1.01	1010															
10530.52	10530520	10531.12	10531120	0.6	600															
10542.41	10542410	10543.57	10543570	1.16	1160															
10543.57	10543570	10544.22	10544220	0.65	650															
10545.27	10545270	10545.87	10545870	0.6	600															
10556.71	10556710	10558.68	10558680	1.97	1970															
10559.85	10559850	10560.45	10560450	0.6	600															
10562.15	10562150	10563.61	10563610	1.46	1460															
10576.86	10576860	10578.37	10578370	1.51	1510															
10582.27	10582270	10583.28	10583280	1.01	1010															
10749.2	10749200	10750.37	10750370	1.17	1170															
10854.09	10854090	10855.79	10855790	1.7	1700															
11248.38	11248380	11249.54	11249540	1.16	1160															
11250.93	11250930	11251.68	11251680	0.75	750															
11259.07	11259070	11259.67	11259670	0.6	600															
11260.87	11260870	11262.18	11262180	1.31	1310															
11262.78	11262780	11264.81	11264810	2.03	2030															
11266.39	11266390	11268.8	11268800	2.41	2410															
11271.82	11271820	11272.53	11272530	0.71	710															
11273.48	11273480	11274.48	11274480	1.0	1000															
11275.71	11275710	11277.58	11277580	1.87	1870															
11277.58	11277580	11278.43	11278430	0.85	850															
11278.43	11278430	11279.69	11279690	1.26	1260															
11281.92	11281920	11282.73	11282730	0.81	810															
11282.73	11282730	11285.13	11285130	2.4	2400															
11287.28	11287280	11289.34	11289340	2.06	2060															
11290.65	11290650	11291.65	11291650	1.0	1000															
11294.02	11294020	11295.04	11295040	1.02	1020															
11296.08	11296080	11297.19	11297190	1.11	1110															
11299.15	11299150	11299.79	11299790	0.64	640															
11300.79	11300790	11301.91	11301910	1.12	1120															
11303.66	11303660	11305.8	11305800	2.14	2140															
11319.36	11319360	11319.96	11319960	0.6	600															
11319.96	11319960	11321.98	11321980	2.02	2020															
11323.59	11323590	11324.59	11324590	1.0	1000															
11326.93	11326930	11328.09	11328090	1.16	1160															
11337.39	11337390	11338.39	11338390	1.0	1000															
11340.45	11340450	11341.45	11341450	1.0	1000															
11346.55	11346550	11349.08	11349080	2.53	2530															
11349.08	11349080	11349.68	11349680	0.6	600															
11350.7	11350700	11352.21	11352210	1.51	1510															
11353.41	11353410	11355.22	11355220	1.81	1810															
11356.38	11356380	11358.6	11358600	2.22	2220															
11358.6	11358600	11359.2	11359200	0.6	600															
11359.2	11359200	11360.79	11360790	1.59	1590															
11364.87	11364870	11365.98	11365980	1.11	1110															
11368.18	11368180	11369.9	11369900	1.72	1720															
11372.37	11372370	11377.07	11377070	4.7	4700															
11380.34	11380340	11381.47	11381470	1.13	1130															
11383.07	11383070	11384.18	11384180	1.11	1110															
11414.71	11414710	11415.47	11415470	0.76	760															
11417.28	11417280	11418.11	11418110	0.83	830															
11418.11	11418110	11419.6	11419600	1.49	1490															
11487.54	11487540	11488.54	11488540	1.0	1000															
11489.67	11489670	11490.67	11490670	1.0	1000															
11493.36	11493360	11494.71	11494710	1.35	1350															
11495.71	11495710	11497.41	11497410	1.7	1700															
11538.82	11538820	11541.54	11541540	2.72	2720															
11634.58	11634580	11635.67	11635670	1.09	1090															
11671.95	11671950	11672.95	11672950	1.0	1000															
11676.89	11676890	11677.97	11677970	1.08	1080															
12096.03	12096030	12096.84	12096840	0.81	810															
12096.84	12096840	12098.25	12098250	1.41	1410															
12556.82	12556820	12558.39	12558390	1.57	1570															
12607.45	12607450	12608.06	12608060	0.61	610															
12686.77	12686770	12688.17	12688170	1.4	1400															
12689.32	12689320	12689.92	12689920	0.6	600															
12707.5	12707500	12708.59	12708590	1.09	1090															
12708.59	12708590	12709.59	12709590	1.0	1000															
12883.59	12883590	12884.63	12884630	1.04	1040															
12903.48	12903480	12904.83	12904830	1.35	1350															
12930.84	12930840	12932.89	12932890	2.05	2050															
12934.96	12934960	12936.13	12936130	1.17	1170															
12937.55	12937550	12938.75	12938750	1.2	1200															
12988.38	12988380	12989.27	12989270	0.89	890															
13002.1	13002100	13002.7	13002700	0.6	600															
13016.03	13016030	13017.1	13017100	1.07	1070															
13102.24	13102240	13103.35	13103350	1.11	1110															
13158.71	13158710	13159.71	13159710	1.0	1000															
13162.65	13162650	13164.15	13164150	1.5	1500															
13233.51	13233510	13234.52	13234520	1.01	1010															
13244.26	13244260	13246.09	13246090	1.83	1830															
13257.59	13257590	13258.3	13258300	0.71	710															
13262.12	13262120	13262.72	13262720	0.6	600															
13272.12	13272120	13272.92	13272920	0.8	800															
13277.7	13277700	13279.88	13279880	2.18	2180															
13283.47	13283470	13284.47	13284470	1.0	1000															
13318.2	13318200	13319.2	13319200	1.0	1000															
13326.48	13326480	13327.5	13327500	1.02	1020															
13334.6	13334600	13335.6	13335600	1.0	1000															
13336.43	13336430	13340.76	13340760	4.33	4330															
13351.45	13351450	13353.29	13353290	1.84	1840															
13368.56	13368560	13370.8	13370800	2.24	2240															
13377.77	13377770	13380.01	13380010	2.24	2240															
13381.22	13381220	13382.71	13382710	1.49	1490															
13387.48	13387480	13389.35	13389350	1.87	1870															
13392.76	13392760	13394.29	13394290	1.53	1530															
13396.15	13396150	13397.16	13397160	1.01	1010															
13408.91	13408910	13410.52	13410520	1.61	1610															
13415.35	13415350	13416.48	13416480	1.13	1130															
13712.49	13712490	13713.29	13713290	0.8	800															
14363.04	14363040	14364.04	14364040	1.0	1000															
14783.15	14783150	14784.5	14784500	1.35	1350															
14992.49	14992490	14993.35	14993350	0.86	860															
15082.43	15082430	15086.45	15086450	4.02	4020															
16630.32	16630320	16631.35	16631350	1.03	1030															
16869.55	16869550	16870.48	16870480	0.93	930															
16893.78	16893780	16894.78	16894780	1.0	1000															
17289.53	17289530	17290.13	17290130	0.6	600															
17290.13	17290130	17292.45	17292450	2.32	2320															
17295.3	17295300	17297.33	17297330	2.03	2030															
17316.83	17316830	17317.83	17317830	1.0	1000															
17319.4	17319400	17320.49	17320490	1.09	1090															
17321.68	17321680	17323.48	17323480	1.8	1800															
17329.04	17329040	17330.05	17330050	1.01	1010															
17400.87	17400870	17402.85	17402850	1.98	1980															
17411.81	17411810	17413.2	17413200	1.39	1390															
17415.09	17415090	17417.11	17417110	2.02	2020															
17419.02	17419020	17420.64	17420640	1.62	1620															
17424.1	17424100	17426.37	17426370	2.27	2270															
17436.97	17436970	17438.39	17438390	1.42	1420															
17465.31	17465310	17467.47	17467470	2.16	2160															
17468.88	17468880	17470.02	17470020	1.14	1140															
17470.82	17470820	17471.82	17471820	1.0	1000															
17472.95	17472950	17474.38	17474380	1.43	1430															
17476.03	17476030	17477.03	17477030	1.0	1000															
17479.25	17479250	17483.15	17483150	3.9	3900															
17483.99	17483990	17485.37	17485370	1.38	1380															
17486.17	17486170	17487.19	17487190	1.02	1020															
17493.08	17493080	17494.47	17494470	1.39	1390															
17508.19	17508190	17509.07	17509070	0.88	880															
17509.07	17509070	17510.33	17510330	1.26	1260															
17511.13	17511130	17512.14	17512140	1.01	1010															
17521.84	17521840	17523.56	17523560	1.72	1720															
17524.79	17524790	17527.77	17527770	2.98	2980															
17533.62	17533620	17534.58	17534580	0.96	960															
17537.52	17537520	17538.52	17538520	1.0	1000															
17540.96	17540960	17541.96	17541960	1.0	1000															
17546.41	17546410	17547.43	17547430	1.02	1020															
17553.34	17553340	17554.35	17554350	1.01	1010															
17558.58	17558580	17559.99	17559990	1.41	1410															
18377.61	18377610	18378.61	18378610	1.0	1000															
18412.97	18412970	18414.19	18414190	1.22	1220															
18415.75	18415750	18417.19	18417190	1.44	1440															
18429.98	18429980	18430.98	18430980	1.0	1000															
18672.94	18672940	18673.94	18673940	1.0	1000															
18674.74	18674740	18675.89	18675890	1.15	1150															
18682.94	18682940	18684.09	18684090	1.15	1150															
18692.93	18692930	18694.13	18694130	1.2	1200															
18703.52	18703520	18704.53	18704530	1.01	1010															
18768.86	18768860	18770.45	18770450	1.59	1590															
18781.71	18781710	18783.09	18783090	1.38	1380															
18783.89	18783890	18784.89	18784890	1.0	1000															
18788.63	18788630	18789.66	18789660	1.03	1030															
18884.74	18884740	18885.75	18885750	1.01	1010															
18889.6	18889600	18890.87	18890870	1.27	1270															
18892.2	18892200	18894.07	18894070	1.87	1870															
18894.9	18894900	18896.3	18896300	1.4	1400															
19540.59	19540590	19541.39	19541390	0.8	800															
19849.55	19849550	19850.55	19850550	1.0	1000															
19853.68	19853680	19854.81	19854810	1.13	1130															
19858.71	19858710	19859.71	19859710	1.0	1000															
19865.82	19865820	19866.83	19866830	1.01	1010															
20086.97	20086970	20088.04	20088040	1.07	1070															
20197.79	20197790	20199.25	20199250	1.46	1460															
20218.74	20218740	20219.74	20219740	1.0	1000															
20220.54	20220540	20221.54	20221540	1.0	1000															
20536.03	20536030	20537.03	20537030	1.0	1000															
22236.64	22236640	22237.64	22237640	1.0	1000															
22239.15	22239150	22240.15	22240150	1.0	1000															
22240.15	22240150	22240.96	22240960	0.81	810															
22243.42	22243420	22244.73	22244730	1.31	1310															
22245.53	22245530	22247.19	22247190	1.66	1660															
22253.24	22253240	22254.51	22254510	1.27	1270															
22394.95	22394950	22397.14	22397140	2.19	2190															
22440.51	22440510	22441.51	22441510	1.0	1000															
22443.12	22443120	22445.94	22445940	2.82	2820															
22447.43	22447430	22450.76	22450760	3.33	3330															
22457.87	22457870	22460.02	22460020	2.15	2150															
22481.07	22481070	22482.69	22482690	1.62	1620															
22498.9	22498900	22499.5	22499500	0.6	600															
22501.35	22501350	22502.67	22502670	1.32	1320															
22503.82	22503820	22504.89	22504890	1.07	1070															
22507.93	22507930	22509.97	22509970	2.04	2040															
22510.97	22510970	22512.26	22512260	1.29	1290															
22513.47	22513470	22517.85	22517850	4.38	4380															
22525.03	22525030	22526.16	22526160	1.13	1130															
22530.06	22530060	22531.16	22531160	1.1	1100															
22531.76	22531760	22533.06	22533060	1.3	1300															
22533.87	22533870	22534.99	22534990	1.12	1120															
22593.56	22593560	22594.87	22594870	1.31	1310															
22598.42	22598420	22599.44	22599440	1.02	1020															
22602.84	22602840	22603.68	22603680	0.84	840															
22606.89	22606890	22609.61	22609610	2.72	2720															
22640.1	22640100	22641.34	22641340	1.24	1240															
22645.16	22645160	22646.21	22646210	1.05	1050															
22671.48	22671480	22674.09	22674090	2.61	2610															
22683.64	22683640	22684.74	22684740	1.1	1100															
22755.56	22755560	22757.08	22757080	1.52	1520															
22761.39	22761390	22763.39	22763390	2.0	2000															
22794.63	22794630	22795.64	22795640	1.01	1010															
22805.39	22805390	22806.5	22806500	1.11	1110															
22887.24	22887240	22888.76	22888760	1.52	1520															
22970.52	22970520	22971.56	22971560	1.04	1040															
22972.79	22972790	22975.26	22975260	2.47	2470															
22980.03	22980030	22981.03	22981030	1.0	1000															
22984.55	22984550	22985.55	22985550	1.0	1000															
23020.95	23020950	23023.77	23023770	2.82	2820															
23024.68	23024680	23025.77	23025770	1.09	1090															
23045.09	23045090	23047.18	23047180	2.09	2090															
23050.18	23050180	23052.0	23052000	1.82	1820															
23072.81	23072810	23073.44	23073440	0.63	630															
23110.08	23110080	23110.82	23110820	0.74	740															
23195.95	23195950	23196.55	23196550	0.6	600															
23199.57	23199570	23200.56	23200560	0.99	990															
23200.56	23200560	23201.67	23201670	1.11	1110															
23202.47	23202470	23203.91	23203910	1.44	1440															
23207.91	23207910	23208.91	23208910	1.0	1000															
23209.85	23209850	23213.7	23213700	3.85	3850															
23215.56	23215560	23216.91	23216910	1.35	1350															
23232.44	23232440	23233.05	23233050	0.61	610															
23247.84	23247840	23248.45	23248450	0.61	610															
23255.26	23255260	23256.9	23256900	1.64	1640															
23257.9	23257900	23260.07	23260070	2.17	2170															
23262.76	23262760	23265.43	23265430	2.67	2670															
23268.39	23268390	23269.04	23269040	0.65	650															
23269.04	23269040	23270.91	23270910	1.87	1870															
23272.04	23272040	23273.28	23273280	1.24	1240															
23274.95	23274950	23276.38	23276380	1.43	1430															
23289.46	23289460	23294.63	23294630	5.17	5170															
23294.63	23294630	23295.54	23295540	0.91	910															
23295.54	23295540	23297.81	23297810	2.27	2270															
23298.61	23298610	23302.64	23302640	4.03	4030															
23305.74	23305740	23306.86	23306860	1.12	1120															
23308.48	23308480	23310.63	23310630	2.15	2150															
23310.63	23310630	23311.44	23311440	0.81	810															
23316.13	23316130	23319.01	23319010	2.88	2880															
23319.65	23319650	23326.58	23326580	6.93	6930															
23369.4	23369400	23370.58	23370580	1.18	1180															
23371.93	23371930	23372.93	23372930	1.0	1000															
23375.43	23375430	23376.19	23376190	0.76	760															
23379.12	23379120	23380.3	23380300	1.18	1180															
23389.51	23389510	23390.52	23390520	1.01	1010															
23390.52	23390520	23391.12	23391120	0.6	600															
23417.18	23417180	23417.78	23417780	0.6	600															
23471.54	23471540	23472.73	23472730	1.19	1190															
23476.38	23476380	23477.38	23477380	1.0	1000															
23481.0	23481000	23481.6	23481600	0.6	600															
23482.4	23482400	23483.02	23483020	0.62	620															
23483.84	23483840	23485.35	23485350	1.51	1510															
23486.21	23486210	23487.21	23487210	1.0	1000															
23490.51	23490510	23492.07	23492070	1.56	1560															
23494.28	23494280	23495.64	23495640	1.36	1360															
23497.87	23497870	23499.26	23499260	1.39	1390															
23501.83	23501830	23503.06	23503060	1.23	1230															
23504.88	23504880	23505.68	23505680	0.8	800															
23505.68	23505680	23507.5	23507500	1.82	1820															
23508.12	23508120	23509.13	23509130	1.01	1010															
23513.65	23513650	23515.31	23515310	1.66	1660															
23534.07	23534070	23535.23	23535230	1.16	1160															
23535.23	23535230	23535.86	23535860	0.63	630															
23537.77	23537770	23538.54	23538540	0.77	770															
23538.54	23538540	23540.46	23540460	1.92	1920															
23567.45	23567450	23568.59	23568590	1.14	1140															
23573.34	23573340	23574.42	23574420	1.08	1080															
23574.42	23574420	23575.02	23575020	0.6	600															
23588.44	23588440	23589.44	23589440	1.0	1000															
23595.52	23595520	23596.13	23596130	0.61	610															
23596.13	23596130	23597.13	23597130	1.0	1000															
23597.95	23597950	23598.78	23598780	0.83	830															
23599.61	23599610	23601.71	23601710	2.1	2100															
23602.51	23602510	23603.42	23603420	0.91	910															
23615.9	23615900	23616.99	23616990	1.09	1090															
23618.55	23618550	23620.01	23620010	1.46	1460															
23621.8	23621800	23623.37	23623370	1.57	1570															
23624.04	23624040	23625.04	23625040	1.0	1000															
23629.58	23629580	23630.64	23630640	1.06	1060															
23635.4	23635400	23636.51	23636510	1.11	1110															
23643.36	23643360	23644.69	23644690	1.33	1330															
23651.34	23651340	23653.99	23653990	2.65	2650															
23653.99	23653990	23654.59	23654590	0.6	600															
23686.68	23686680	23687.76	23687760	1.08	1080															
23704.33	23704330	23705.17	23705170	0.84	840															
23705.17	23705170	23709.79	23709790	4.62	4620															
23731.41	23731410	23732.45	23732450	1.04	1040															
23739.91	23739910	23740.97	23740970	1.06	1060															
23741.77	23741770	23743.15	23743150	1.38	1380															
23743.15	23743150	23743.75	23743750	0.6	600															
23743.75	23743750	23744.93	23744930	1.18	1180															
23744.93	23744930	23745.56	23745560	0.63	630															
23751.06	23751060	23754.06	23754060	3.0	3000															
23769.36	23769360	23770.46	23770460	1.1	1100															
23773.5	23773500	23774.34	23774340	0.84	840															
23785.54	23785540	23786.16	23786160	0.62	620															
23786.16	23786160	23789.19	23789190	3.03	3030															
23790.19	23790190	23792.8	23792800	2.61	2610															
23793.84	23793840	23795.12	23795120	1.28	1280															
23795.12	23795120	23795.73	23795730	0.61	610															
23795.73	23795730	23796.73	23796730	1.0	1000															
23798.98	23798980	23799.78	23799780	0.8	800															
23799.78	23799780	23801.62	23801620	1.84	1840															
23807.65	23807650	23808.84	23808840	1.19	1190															
23808.84	23808840	23809.55	23809550	0.71	710															
23810.55	23810550	23814.11	23814110	3.56	3560															
23817.43	23817430	23818.47	23818470	1.04	1040															
23820.68	23820680	23825.13	23825130	4.45	4450															
23825.93	23825930	23826.93	23826930	1.0	1000															
23829.88	23829880	23833.94	23833940	4.06	4060															
23850.73	23850730	23852.11	23852110	1.38	1380															
23882.85	23882850	23886.32	23886320	3.47	3470															
23889.05	23889050	23889.66	23889660	0.61	610															
23897.06	23897060	23898.52	23898520	1.46	1460															
24005.65	24005650	24012.48	24012480	6.83	6830															
24030.36	24030360	24033.31	24033310	2.95	2950															
24046.44	24046440	24050.08	24050080	3.64	3640															
24050.08	24050080	24050.81	24050810	0.73	730															
24064.44	24064440	24066.22	24066220	1.78	1780															
24073.74	24073740	24074.37	24074370	0.63	630															
24087.42	24087420	24088.22	24088220	0.8	800															
24111.66	24111660	24115.79	24115790	4.13	4130															
24116.61	24116610	24117.96	24117960	1.35	1350															
24196.06	24196060	24197.07	24197070	1.01	1010															
24199.7	24199700	24209.36	24209360	9.66	9660															
24215.28	24215280	24215.92	24215920	0.64	640															
24215.92	24215920	24217.26	24217260	1.34	1340															
24220.02	24220020	24225.73	24225730	5.71	5710															
24226.79	24226790	24229.55	24229550	2.76	2760															
24230.35	24230350	24230.98	24230980	0.63	630															
24232.0	24232000	24233.13	24233130	1.13	1130															
24243.15	24243150	24247.87	24247870	4.72	4720															
24258.82	24258820	24259.98	24259980	1.16	1160															
24283.37	24283370	24284.59	24284590	1.22	1220															
24317.56	24317560	24322.03	24322030	4.47	4470															
24343.12	24343120	24344.69	24344690	1.57	1570															
24348.36	24348360	24353.57	24353570	5.21	5210															
24367.16	24367160	24370.01	24370010	2.85	2850															
24371.51	24371510	24373.08	24373080	1.57	1570															
24377.18	24377180	24378.28	24378280	1.1	1100															
24384.64	24384640	24388.84	24388840	4.2	4200															
24389.68	24389680	24393.96	24393960	4.28	4280															
24395.12	24395120	24396.47	24396470	1.35	1350															
24422.86	24422860	24423.94	24423940	1.08	1080															
24430.34	24430340	24431.87	24431870	1.53	1530															
24444.57	24444570	24445.84	24445840	1.27	1270															
24445.84	24445840	24447.63	24447630	1.79	1790															
24453.83	24453830	24457.69	24457690	3.86	3860															
24458.49	24458490	24459.97	24459970	1.48	1480															
24507.72	24507720	24508.34	24508340	0.62	620															
24566.8	24566800	24568.08	24568080	1.28	1280															
24568.95	24568950	24570.58	24570580	1.63	1630															
24582.6	24582600	24584.11	24584110	1.51	1510															
24600.61	24600610	24602.58	24602580	1.97	1970															
24604.93	24604930	24605.93	24605930	1.0	1000															
24614.51	24614510	24615.11	24615110	0.6	600															
24619.28	24619280	24620.93	24620930	1.65	1650															
24621.73	24621730	24622.35	24622350	0.62	620															
24626.76	24626760	24627.5	24627500	0.74	740															
24627.5	24627500	24629.03	24629030	1.53	1530															
24631.27	24631270	24633.53	24633530	2.26	2260															
24644.74	24644740	24645.34	24645340	0.6	600															
24718.07	24718070	24718.73	24718730	0.66	660															
24750.55	24750550	24751.41	24751410	0.86	860															
24754.38	24754380	24754.98	24754980	0.6	600															
24779.26	24779260	24779.86	24779860	0.6	600															
24781.94	24781940	24782.79	24782790	0.85	850															
24797.96	24797960	24799.03	24799030	1.07	1070															
24939.13	24939130	24940.98	24940980	1.85	1850															
24940.98	24940980	24941.58	24941580	0.6	600															
25000.85	25000850	25002.1	25002100	1.25	1250															
25011.37	25011370	25012.18	25012180	0.81	810															
25074.72	25074720	25075.53	25075530	0.81	810															
25169.51	25169510	25170.51	25170510	1.0	1000															
25171.51	25171510	25172.51	25172510	1.0	1000															
25172.51	25172510	25173.39	25173390	0.88	880															
25201.78	25201780	25202.58	25202580	0.8	800															
25202.58	25202580	25205.99	25205990	3.41	3410															
25206.99	25206990	25207.99	25207990	1.0	1000															
25271.87	25271870	25273.75	25273750	1.88	1880															
25279.93	25279930	25281.82	25281820	1.89	1890															
25281.82	25281820	25282.43	25282430	0.61	610															
25284.99	25284990	25285.68	25285680	0.69	690															
25290.85	25290850	25291.86	25291860	1.01	1010															
25291.86	25291860	25292.49	25292490	0.63	630															
25305.63	25305630	25307.35	25307350	1.72	1720															
25311.97	25311970	25312.57	25312570	0.6	600															
25321.71	25321710	25323.58	25323580	1.87	1870															
25324.49	25324490	25329.45	25329450	4.96	4960															
25330.81	25330810	25331.81	25331810	1.0	1000															
25337.14	25337140	25338.69	25338690	1.55	1550															
25339.69	25339690	25341.05	25341050	1.36	1360															
25342.05	25342050	25343.83	25343830	1.78	1780															
25344.81	25344810	25345.95	25345950	1.14	1140															
25354.44	25354440	25355.55	25355550	1.11	1110															
25358.93	25358930	25360.08	25360080	1.15	1150															
25366.34	25366340	25369.09	25369090	2.75	2750															
25370.74	25370740	25372.51	25372510	1.77	1770															
25412.88	25412880	25414.0	25414000	1.12	1120															
25443.17	25443170	25445.05	25445050	1.88	1880															
25480.2	25480200	25481.68	25481680	1.48	1480															
25481.68	25481680	25482.53	25482530	0.85	850															
25506.38	25506380	25509.35	25509350	2.97	2970															
25522.52	25522520	25523.12	25523120	0.6	600															
25559.17	25559170	25560.22	25560220	1.05	1050															
25609.21	25609210	25609.81	25609810	0.6	600															
25619.02	25619020	25620.96	25620960	1.94	1940															
25621.64	25621640	25622.74	25622740	1.1	1100															
25639.73	25639730	25640.37	25640370	0.64	640															
25647.09	25647090	25647.89	25647890	0.8	800															
25648.92	25648920	25649.7	25649700	0.78	780															
25655.77	25655770	25656.77	25656770	1.0	1000															
25662.26	25662260	25663.26	25663260	1.0	1000															
25664.06	25664060	25665.3	25665300	1.24	1240															
25669.06	25669060	25670.59	25670590	1.53	1530															
25671.26	25671260	25674.39	25674390	3.13	3130															
25675.0	25675000	25677.11	25677110	2.11	2110															
25691.44	25691440	25692.41	25692410	0.97	970															
25699.09	25699090	25700.16	25700160	1.07	1070															
25700.16	25700160	25701.78	25701780	1.62	1620															
25701.78	25701780	25702.46	25702460	0.68	680															
25706.75	25706750	25707.35	25707350	0.6	600															
25711.78	25711780	25713.25	25713250	1.47	1470															
25713.25	25713250	25713.87	25713870	0.62	620															
25713.87	25713870	25717.19	25717190	3.32	3320															
25717.19	25717190	25717.8	25717800	0.61	610															
25720.6	25720600	25722.24	25722240	1.64	1640															
25723.24	25723240	25725.28	25725280	2.04	2040															
25725.28	25725280	25725.89	25725890	0.61	610															
25725.89	25725890	25728.98	25728980	3.09	3090															
25728.98	25728980	25729.58	25729580	0.6	600															
25729.58	25729580	25730.67	25730670	1.09	1090															
25731.47	25731470	25732.48	25732480	1.01	1010															
25736.74	25736740	25737.34	25737340	0.6	600															
25737.34	25737340	25739.96	25739960	2.62	2620															
25743.47	25743470	25744.47	25744470	1.0	1000															
25745.52	25745520	25748.34	25748340	2.82	2820															
25757.56	25757560	25759.93	25759930	2.37	2370															
25796.95	25796950	25797.95	25797950	1.0	1000															
25810.03	25810030	25810.64	25810640	0.61	610															
25814.22	25814220	25815.74	25815740	1.52	1520															
25816.58	25816580	25817.85	25817850	1.27	1270															
25820.68	25820680	25821.49	25821490	0.81	810															
25824.35	25824350	25825.27	25825270	0.92	920															
25826.31	25826310	25828.16	25828160	1.85	1850															
25832.46	25832460	25836.49	25836490	4.03	4030															
25838.05	25838050	25839.36	25839360	1.31	1310															
25862.68	25862680	25863.31	25863310	0.63	630															
25872.84	25872840	25874.09	25874090	1.25	1250															
25902.4	25902400	25903.07	25903070	0.67	670															
25904.18	25904180	25904.98	25904980	0.8	800															
25904.98	25904980	25905.99	25905990	1.01	1010															
25907.05	25907050	25908.05	25908050	1.0	1000															
25916.63	25916630	25917.23	25917230	0.6	600															
25935.36	25935360	25937.94	25937940	2.58	2580															
25938.94	25938940	25940.15	25940150	1.21	1210															
25941.04	25941040	25942.91	25942910	1.87	1870															
25946.26	25946260	25949.08	25949080	2.82	2820															
25950.6	25950600	25952.08	25952080	1.48	1480															
25954.9	25954900	25959.37	25959370	4.47	4470															
25964.03	25964030	25965.12	25965120	1.09	1090															
25965.92	25965920	25966.92	25966920	1.0	1000															
25967.98	25967980	25969.74	25969740	1.76	1760															
25971.54	25971540	25972.67	25972670	1.13	1130															
25973.47	25973470	25975.29	25975290	1.82	1820															
25979.75	25979750	25982.1	25982100	2.35	2350															
25999.71	25999710	26002.96	26002960	3.25	3250															
26018.98	26018980	26019.98	26019980	1.0	1000															
26022.56	26022560	26023.56	26023560	1.0	1000															
26038.08	26038080	26038.88	26038880	0.8	800															
26057.87	26057870	26058.9	26058900	1.03	1030															
26059.91	26059910	26060.71	26060710	0.8	800															
26061.79	26061790	26062.95	26062950	1.16	1160															
26065.75	26065750	26067.3	26067300	1.55	1550															
26073.05	26073050	26073.85	26073850	0.8	800															
26074.75	26074750	26075.75	26075750	1.0	1000															
26083.61	26083610	26084.21	26084210	0.6	600															
26085.12	26085120	26087.74	26087740	2.62	2620															
26088.56	26088560	26089.61	26089610	1.05	1050															
26093.24	26093240	26095.63	26095630	2.39	2390															
26096.54	26096540	26097.97	26097970	1.43	1430															
26101.07	26101070	26102.81	26102810	1.74	1740															
26107.75	26107750	26110.22	26110220	2.47	2470															
26128.75	26128750	26130.61	26130610	1.86	1860															
26134.74	26134740	26136.31	26136310	1.57	1570															
26136.31	26136310	26137.11	26137110	0.8	800															
26140.54	26140540	26142.28	26142280	1.74	1740															
26144.2	26144200	26145.0	26145000	0.8	800															
26145.0	26145000	26146.06	26146060	1.06	1060															
26146.86	26146860	26147.86	26147860	1.0	1000															
26148.66	26148660	26149.66	26149660	1.0	1000															
26150.46	26150460	26151.46	26151460	1.0	1000															
26157.76	26157760	26159.6	26159600	1.84	1840															
26160.4	26160400	26161.89	26161890	1.49	1490															
26164.53	26164530	26165.64	26165640	1.11	1110															
26169.25	26169250	26170.54	26170540	1.29	1290															
26171.34	26171340	26172.34	26172340	1.0	1000															
26173.14	26173140	26174.56	26174560	1.42	1420															
26174.56	26174560	26175.16	26175160	0.6	600															
26175.16	26175160	26176.18	26176180	1.02	1020															
26177.0	26177000	26179.12	26179120	2.12	2120															
26182.49	26182490	26184.33	26184330	1.84	1840															
26185.16	26185160	26186.16	26186160	1.0	1000															
26188.26	26188260	26190.02	26190020	1.76	1760															
26191.86	26191860	26193.17	26193170	1.31	1310															
26193.17	26193170	26193.77	26193770	0.6	600															
26201.58	26201580	26202.93	26202930	1.35	1350															
26206.99	26206990	26207.69	26207690	0.7	700															
26222.24	26222240	26224.8	26224800	2.56	2560															
26225.77	26225770	26227.31	26227310	1.54	1540															
26229.44	26229440	26230.44	26230440	1.0	1000															
